Catalog Year	Catalog Page	 Item#	D E S C R I P T I O N	2022   EAST PETE PRICE 	1SET/#CTN	#PC/CTN	Ctn GW (lbs)	Carton CUFT	Collection Name
2022	1062	84690	COFFEE TABLE	 $ 506.00 		1	82	16.3	Noralie
2022	1062	84692	END TABLE	 $ 249.70 		1	55	7.18	Noralie
2022	1060	84695	COFFEE TABLE	 $ 481.80 		1	90	16.3	Noralie
2022	1060	84697	END TABLE	 $ 234.30 		1	44	7.18	Noralie
2022	1063	84700	COFFEE TABLE	 $ 257.40 		1	77	8.43	Noralie
2022	1063	84702	END TABLE	 $ 213.40 		1	103	6.94	Noralie
2022	1063	84705	COFFEE TABLE	 $ 287.10 		1	74	7.13	Noralie
2022	1063	84707	END TABLE	 $ 177.10 		1	37	4.42	Noralie
2022	1069	84710	COFFEE TABLE	 $ 427.90 		1	63	13.5	Noralie
2022	1069	84712	END TABLE	 $ 174.90 		1	29	3.75	Noralie
2022	1060	84715	COFFEE TABLE	 $ 409.20 		1	106	13.61	Noralie
2022	1060	84717	END TABLE	 $ 237.60 		1	53	7.18	Noralie
2022	1058	84720	COFFEE TABLE	 $ 518.10 		1	126	16.3	Noralie
2022	1058	84722	END TABLE	 $ 256.30 		1	54	7.18	Noralie
2022	1059	84725	COFFEE TABLE	 $ 513.70 		1	115	14.91	Noralie
2022	1059	84727	END TABLE	 $ 262.90 		1	61	7.18	Noralie
2022	1058	84730	COFFEE TABLE	 $ 711.70 		1	184	22.27	Noralie
2022	1058	84732	END TABLE	 $ 338.80 		1	71	9.67	Noralie
2022	1058	84733	SOFA TABLE	 $ 598.40 		1	103	18.42	Noralie
2022	1059	84735	COFFEE TABLE	 $ 443.30 		1	104	14.91	Noralie
2022	1059	84737	END TABLE	 $ 249.70 		1	62	7.89	Noralie
2022	1069	84740	COFFEE TABLE	 $ 402.60 	2		114	10.02	Ornat
2022	1069	84742	END TABLE	 $ 222.20 		1	34	5.79	Ornat
2022	1003	84850	COFFEE TABLE	 $ 300.30 		1	79	7.5	Niamey
2022	1003	84852	END TABLE	 $ 364.10 		1	53	12.19	Niamey
2022	1003	84853	SOFA TABLE	 $ 300.30 		1	66	5	Niamey
2022	999	84865	COFFEE TABLE	 $ 561.00 		1	106	8.34	Jayceon
2022	999	84867	END TABLE	 $ 398.20 		1	71	6.1	Jayceon
2022	984	84875	COFFEE TABLE (BOWED)	 $ 513.70 		1	103	13.19	Dresden Ii
2022	1056	84880	COFFEE TABLE W/STORAGE LID	 $ 872.30 		1	90	21.4	Brancaster
2022	1056	84882	END TABLE W/DRAWER	 $ 370.70 		1	29	6.44	Brancaster
2022	1056	84885	COFFEE TABLE	 $ 530.20 		1	46	15.88	Tamas
2022	1056	84890	COFFEE TABLE W/DRAWER	 $ 581.90 		1	42	7.81	Tamas
2022	1061	84900	COFFEE TABLE	 $ 770.00 		1	147	21.4	Noralie
2022	1061	84902	END TABLE	 $ 343.20 		1	77	9	Noralie
2022	1073	84905	COFFEE TABLE	 $ 547.80 		1	90	15.69	Nasa
2022	1052	84910	2PC PK NESTING TABLE SET	 $ 273.90 		1	68	6.56	Casia
2022	1042	84915	GRAY COFFEE TABLE	 $ 226.60 	2		54	4.25	Noland
2022	1042	84917	GRAY END TABLE	 $ 147.40 	2		43	2.69	Noland
2022	1042	84920	WHITE COFFEE TABLE	 $ 226.60 	2		54	4.25	Noland
2022	1042	84922	WHITE END TABLE	 $ 147.40 	2		43	2.69	Noland
2022	1038	84930	COFFEE TABLE	 $ 467.50 		1	103	7.44	Verux
2022	1038	84932	END TABLE	 $ 209.00 		1	44	2.63	Verux
2021	888	84935	COFFEE TABLE	 $ 196.90 	2		56	4.18	Kavi
2022	999	85345	COFFEE TABLE	 $ 552.20 		1	106	8.4	Ariadne
2022	999	85347	END TABLE	 $ 366.30 		1	71	6.1	Ariadne
2022	999	85365	COFFEE TABLE	 $ 559.90 		1	115	9.45	Miyeon
2022	999	85367	END TABLE	 $ 374.00 		1	75	7	Miyeon
2022	1033	85370	COFFEE TABLE	 $ 192.50 		1	44	5.34	Chafik
2022	1033	85372	END TABLE	 $ 124.30 		1	23	2.42	Chafik
2022	1033	85373	SOFA TABLE	 $ 194.70 		1	46	4.42	Chafik
2022	1027	85382	END TABLE	 $ 134.20 		1	24	2.82	Ayser
2022	1052	85390	3PC PACK NESTING TABLES	 $ 259.60 		1	32	6.62	Anpay
2022	1044	85395	COFFEE TABLE	 $ 400.40 		1	62	18.38	Clover
2022	1044	85397	END TABLE	 $ 236.50 		1	31	7	Clover
2022	982	85460	COFFEE TABLE (SQUARE)	 $ 550.00 		1	121	15.28	Picardy
2022	1033	85675	COFFEE TABLE	 $ 217.80 		1	50	5.27	Oaken
2022	1033	85677	END TABLE	 $ 130.90 		1	22	1.67	Oaken
2022	1033	85678	SOFA TABLE	 $ 226.60 		1	49	3.75	Oaken
2022	1004	85965	COFFEE TABLE	 $ 511.50 		1	124	22.37	Kamilia
2022	1004	85967	END TABLE	 $ 203.50 		1	48	7.55	Kamilia
2022	1000	86020	COFFEE TABLE	 $ 469.70 		1	117	12.36	Ragenardus
2022	1000	86022	END TABLE	 $ 396.00 		1	95	6.76	Ragenardus
2022	1000	86023	SOFA TABLE	 $ 524.70 		1	130	10.62	Ragenardus
2022	1000	86030	COFFEE TABLE	 $ 469.70 		1	117	12.36	Ragenardus
2022	1000	86032	END TABLE	 $ 396.00 		1	95	6.76	Ragenardus
2022	1000	86033	SOFA TABLE	 $ 524.70 		1	130	10.62	Ragenardus
2022	1022	86050	COFFEE TABLE	 $ 422.40 		1	111	10.55	Chelmsford
2022	1022	86052	END TABLE	 $ 278.30 		1	63	5.6	Chelmsford
2022	1045	86055	COFFEE TABLE	 $ 177.10 		1	111	3.85	Fogya
2022	1045	86057	END TABLE	 $ 134.20 		1	71	2.33	Fogya
2022	989	86820	COFFEE TABLE	 $ 590.70 		1	130	14.51	Versailles
2022	989	86822	END TABLE	 $ 366.30 		1	68	7.23	Versailles
2022	989	86840	COFFEE TABLE	 $ 530.20 		1	141	14	Versailles
2022	989	86842	END TABLE	 $ 327.80 		1	68	6.3	Versailles
2022	647	86845	COFFEE TABLE	 $ 489.50 	2		143	11.95	Versailles
2022	983	86880	COFFEE TABLE	 $ 596.20 		1	97	16.52	Picardy
2022	982	86882	END TABLE	 $ 333.30 		1	60	8.27	Picardy --
2022	1022	86930	COFFEE TABLE	 $ 475.20 		1	106	9.8	Northville
2022	1022	86932	END TABLE	 $ 327.80 		1	79	6.34	Northville
2022	1022	86933	SOFA TABLE	 $ 438.90 		1	95	9.7	Northville
2022	1004	86935	COFFEE TABLE	 $ 408.10 		1	121	15.55	Gabriella
2022	1004	86937	END TABLE	 $ 299.20 		1	73	12.66	Gabriella
2022	1004	86938	SOFA TABLE	 $ 448.80 		1	105	20.45	Gabriella
2022	1008	87102	END TABLE	 $ 250.80 		1	59	9.77	Melville
2022	1008	87103	SOFA TABLE	 $ 489.50 		1	111	22.28	Melville
2022	1008	87105	COFFEE TABLE W/LIFT TOP	 $ 379.50 		1	97	14.89	Eleanor
2022	1008	87107	END TABLE	 $ 213.40 		1	62	9.04	Eleanor
2022	1008	87108	SOFA TABLE	 $ 410.30 		1	95	18.96	Eleanor
2022	1039	87150	COFFEE TABLE	 $ 433.40 	2		91	8.19	Weizor
2022	1039	87152	END TABLE	 $ 204.60 	2		58	2.69	Weizor
2022	1030	87156	END TABLE	 $ 95.70 		1	26	2.03	Magenta
2022	1030	87157	SOFA TABLE	 $ 148.50 		1	53	2.78	Magenta
2022	1018	87215	COFFEE TABLE	 $ 588.50 	4		179	9.7	Satinka
2022	1018	87219	END TABLE	 $ 467.50 	4		92	5.23	Satinka
2022	1018	87223	SOFA TABLE	 $ 661.10 	4		124	10.49	Satinka
2022	1018	87335	COFFEE TABLE	 $ 551.10 	4		171	9.66	Zasir
2022	1018	87339	END TABLE	 $ 287.10 	4		84	4.8	Zasir
2022	1018	87343	SOFA TABLE	 $ 682.00 	4		162	8.24	Zasir
2022	1019	87355	COFFEE TABLE	 $ 600.60 	4		178	10.15	Zander
2022	1019	87359	SOFA TABLE	 $ 551.10 	4		178	10.48	Zander
2022	1019	87363	END TABLE	 $ 432.30 	4		88	5.11	Zander
2022	1055	87880	COFFEE TABLE	 $ 381.70 		1	87	9.09	Cargo
2022	1055	87882	END TABLE	 $ 202.40 		1	49	3.38	Cargo
2022	1055	87885	COFFEE TABLE	 $ 381.70 		1	87	9.09	Cargo
2022	1055	87887	END TABLE	 $ 202.40 		1	49	3.38	Cargo
2022	1070	87905	COFFEE TABLE	 $ 752.40 		1	181	23.54	Noralie
2022	1070	87907	END TABLE	 $ 404.80 		1	94	9.33	Noralie
2022	1071	87910	COFFEE TABLE	 $ 754.60 		1	131	23.28	Mallika
2022	1071	87912	END TABLE	 $ 364.10 		1	70	9	Mallika
2022	1005	87955	COFFEE TABLE	 $ 260.70 		1	75	6.01	Nineel
2021	634	87993	ACCENT TABLE	 $ 149.60 		1	31	3.71	Peregrine
2022	1064	87995	COFFEE TABLE	 $ 704.00 		1	154	23.54	Noralie
2022	1064	87997	END TABLE	 $ 338.80 		1	69	9.33	Noralie
2022	1065	88000	COFFEE TABLE	 $ 623.70 	2		182	15.25	Noralie
2022	1065	88002	END TABLE	 $ 332.20 		1	86	9.67	Noralie
2022	1064	88005	COFFEE TABLE	 $ 542.30 		1	66	16.3	Noralie
2022	1064	88007	END TABLE	 $ 283.80 		1	44	7.84	Noralie
2022	1068	88010	COFFEE TABLE	 $ 498.30 		1	60	17.43	Lotus
2022	1068	88012	END TABLE	 $ 267.30 		1	36	8.57	Lotus
2022	1070	88015	COFFEE TABLE	 $ 508.20 		1	101	13.61	Noralie
2022	1070	88017	END TABLE	 $ 376.20 		1	62	8.4	Noralie
2022	1065	88020	COFFEE TABLE	 $ 469.70 		1	106	14.26	Noralie
2022	1065	88022	END TABLE	 $ 316.80 		1	71	9	Noralie
2022	1071	88025	COFFEE TABLE	 $ 729.30 		1	151	21.35	Noralie
2022	1071	88027	END TABLE	 $ 337.70 		1	57	9.33	Noralie
2022	1066	88045	COFFEE TABLE	 $ 696.30 		1	176	23.28	Nysa
2022	1066	88047	END TABLE	 $ 311.30 		1	101	9	Nysa
2022	1068	88050	COFFEE TABLE	 $ 369.60 		1	82	11.13	Lotus
2022	1068	88052	END TABLE	 $ 191.40 		1	43	5.06	Lotus
2022	1068	88053	SOFA TABLE	 $ 280.50 		1	66	8	Lotus
2022	1077	88054	ACCENT TABLE	 $ 297.00 		1	66	6.42	Lotus
2022	1059	88055	COFFEE TABLE	 $ 383.90 		1	90	11.13	Noralie
2022	1059	88057	END TABLE	 $ 237.60 		1	46	5.25	Noralie
2022	1062	88060	COFFEE TABLE	 $ 793.10 		1	119	28.16	Noralie
2022	1062	88062	END TABLE	 $ 321.20 		1	61	9.33	Noralie
2022	1078	88065	ACCENT TABLE	 $ 242.00 		1	52	7.78	Nysa
2022	1078	88066	ACCENT TABLE	 $ 150.70 		1	35	4.58	Nysa
2022	1077	88067	ACCENT TABLE	 $ 246.40 		1	52	7.18	Nysa
2022	1065	88070	COFFEE TABLE	 $ 762.30 		1	150	20.33	Lavina
2022	985	88170	COFFEE TABLE (BOWED)	 $ 513.70 		1	101	13.66	Dresden
2022	985	88172	END TABLE	 $ 225.50 		1	42	3.65	Dresden
2022	985	88175	COFFEE TABLE	 $ 574.20 		1	130	18.33	Dresden
2022	982	88220	COFFEE TABLE	 $ 550.00 		1	126	18.06	Picardy
2022	982	88222	END TABLE	 $ 333.30 		1	60	7.3	Picardy
2022	679	88265	COFFEE TABLE	 $ 500.50 		1	134	10.45	Chateau De Ville
2022	679	88267	END TABLE	 $ 300.30 		1	62	3.63	Chateau De Ville
2022	990	88815	COFFEE TABLE	 $ 344.30 		1	62	13.06	House Beatrice
2022	990	88817	END TABLE	 $ 174.90 		1	62	5.87	House Beatrice
2022	991	88862	END TABLE	 $ 127.60 		1	62	3.91	House Marchese
2022	1395	90030	CONSOLE TABLE	 $ 1,636.80 		1	143	31.48	Brancaster
2022	1469	90054	CURIO CABINET	 $ 958.10 		1	234	46.32	Denton
2022	1469	90062	CURIO CABINET	 $ 671.00 		1	148	29.35	Addy
2022	1414	90064	CONSOLE TABLE	 $ 444.40 	2		112	14.64	Nysa
2022	1415	90068	CONSOLE TABLE	 $ 460.90 	2		113	14.09	Nysa
2022	1388	90108	CONSOLE TABLE	 $ 493.90 		1	141	15	Vidi
2021	1182	90157	VANITY DESK	 $ 539.00 		1	102	21.67	Nysa
2021	1182	90158	VANITY STOOL	 $ 248.60 		1	55	8.25	Nysa
2021	1183	90159	VANITY DESK	 $ 388.30 		1	96	12.22	Nysa
2022	83	90161	CONSOLE TABLE	 $ 52.80 		1	13	1.34	Justino
2022	83	90162	CONSOLE TABLE	 $ 59.40 		1	15	1.77	Justino
2022	83	90163	CONSOLE TABLE	 $ 67.10 		1	13	1.67	Justino Ii
2020		90170	CONSOLE TABLE	 $ 191.40 		1	86	3.9	Isaura
2022	1387	90188	CONSOLE TABLE	 $ 768.90 		1	143	35.56	Kacia
2022	1387	90190	CONSOLE TABLE	 $ 768.90 		1	143	35.56	Kacia
2022	1455	90202	FIREPLACE	 $ 886.60 		1	159	27.08	Dominic
2022	1453	90204	FIREPLACE	 $ 886.60 		1	168	27.08	Nysa
2022	1417	90230	CONSOLE TABLE	 $ 427.90 	2		108	12.72	Nysa
2022	1416	90232	CONSOLE TABLE	 $ 587.40 	2		112	17.52	Nysa
2022	1416	90234	CONSOLE TABLE	 $ 435.60 	2		123	12.97	Nowles
2022	1421	90242	CONSOLE TABLE	 $ 467.50 		1	107	20.19	Hessa
2022	1420	90244	CONSOLE TABLE	 $ 314.60 		1	60	6.49	Nasa
2022	1419	90248	CONSOLE TABLE	 $ 517.00 	2		88	14.18	Nysa
2021	1124	90250	CONSOLE TABLE	 $ 371.80 	2		92	13.91	Nysa
2022	1453	90254	FIREPLACE	 $ 886.60 		1	141	22.51	Nysa
2022	91	90262	WHITE CONSOLE TABLE	 $ 157.30 		1	64	4	Flavius
2022	91	90266	TEAL CONSOLE TABLE	 $ 157.30 		1	64	4	Flavius
2022	1452	90272	FIREPLACE	 $ 886.60 		1	150	21.72	Nysa
2022	1385	90280	CONSOLE TABLE (4 DOOR)	 $ 651.20 		1	123	27.08	Velika
2022	1385	90282	CONSOLE TABLE (2 DOOR/2DRW)	 $ 531.30 		1	112	22.7	Velika
2022	1385	90284	CONSOLE TABLE (2 DOOR)	 $ 359.70 		1	73	13.38	Velika
2022	1389	90286	CONSOLE TABLE (3 DRW/2 DOOR)	 $ 408.10 		1	74	13.85	Vernon
2022	1386	90288	CONSOLE TABLE (2 DOOR/4DRW)	 $ 699.60 		1	173	21.69	Vermont
2022	1403	90308	CONSOLE TABLE	 $ 216.70 		1	47	3.74	Asbury
2022	1524	90314	VANITY SET	 $ 262.90 		1	69	6.12	Carenze II
2022	1524	90315	VANITY DESK W/USB PORT	 $ 262.90 		1	72	7.64	Saffron
2022	1524	90317	VANITY DESK W/USB PORT	 $ 262.90 		1	72	7.64	Saffron
2022	1402	90319	CONSOLE TABLE	 $ 236.50 		1	40	2.55	Heleris
2022	1415	90320	CONSOLE TABLE	 $ 530.20 	2		97	14.27	Nysa
2022	1423	90322	CONSOLE TABLE	 $ 556.60 		1	139	16.67	Sonia
2022	1519	90328	VANITY DESK	 $ 720.50 		1	115	24.06	Dominic
2020		90346	CONSOLE TABLE	 $ 1,329.90 		1	190	31.35	Jennavieve
2022	1410	90444	CONSOLE TABLE	 $ 467.50 	2		120	14.71	Noralie
2022	1418	90446	CONSOLE TABLE	 $ 548.90 	2		105	14.71	Kachina
2022	1410	90448	CONSOLE TABLE	 $ 480.70 	2		104	14.08	Noralie
2022	1411	90450	CONSOLE TABLE	 $ 487.30 	2		86	14.65	Noralie
2022	1454	90455	FIREPLACE	 $ 942.70 		1	163	26.48	Noralie
2022	1455	90457	FIREPLACE	 $ 869.00 		1	137	23.29	Noralie
2022	1419	90460	CONSOLE TABLE	 $ 770.00 	2		190	22.69	Nysa
2022	1413	90462	CONSOLE TABLE	 $ 778.80 	2		181	20.96	Noralie
2022	1519	90465	VANITY DESK	 $ 609.40 		1	101	21.67	Noralie
2022	1519	90467	VANITY STOOL	 $ 271.70 		1	55	7.59	Noralie
2022	1454	90470	FIREPLACE	 $ 886.60 		1	150	23.53	Noralie
2022	1411	90475	CONSOLE TABLE	 $ 487.30 	2		85	14.08	Noralie
2022	1384	90494	CONSOLE TABLE	 $ 344.30 		1	76	13.08	Melville
2022	1408	90495	CONSOLE TABLE	 $ 425.70 	2		98	12.38	Nysa
2022	1412	90497	CONSOLE TABLE	 $ 525.80 	2		96	15.69	Noralie
2022	1420	90500	CONSOLE TABLE	 $ 474.10 	2		108	14.71	Nasa
2022	1418	90502	CONSOLE TABLE	 $ 495.00 	2		84	14.07	Kachina
2022	1412	90505	CONSOLE TABLE	 $ 425.70 		1	118	11.61	Noralie
2022	1408	90507	CONSOLE TABLE	 $ 474.10 		1	101	18.42	Noralie
2022	1407	90510	CONSOLE TABLE	 $ 465.30 	2		114	14.98	Nysa
2022	1403	90515	CONSOLE TABLE	 $ 204.60 		1	45	4.13	Angwin
2022	1449	90522	FIREPLACE	 $ 961.40 		1	128	24.07	Laksha
2022	1447	90523	FIREPLACE	 $ 950.40 		1	154	24.54	Noralie
2022	1451	90530	FIREPLACE	 $ 845.90 		1	120	24.54	Noralie
2022	1145	90535	TV STAND W/FIREPLACE	 $ 939.40 		1	168	24.89	Lavina
2022	1525	90610	VANITY SET	 $ 251.90 	2		65	7.69	Rabila
2022	1404	90620	CONSOLE TABLE	 $ 464.20 	2		92	14.08	Noralie
2022	1406	90622	CONSOLE TABLE	 $ 465.30 	2		86	14.08	Noralie
2022	1443	90655	FIREPLACE	 $ 1,259.50 	3		252	34.33	Noralie
2022	1448	90660	FIREPLACE	 $ 817.30 		1	145	25.15	Noralie
2022	1405	90670	CONSOLE TABLE	 $ 401.50 	2		96	9.22	Noralie
2022	1189	90672	WRITING DESK	 $ 388.30 		1	92	9.63	Noralie
2022	1189	90673	WRITING DESK	 $ 451.00 		1	95	9.63	Noralie
2022	1189	90674	WRITING DESK	 $ 397.10 		1	98	12.5	Dominic
2022	1060	90675	SOFA TABLE	 $ 522.50 		1	104	18.42	Noralie
2022	1522	90740	VANITY DESK	 $ 1,181.40 	3		291	34.09	Gorsedd
2022	1522	90743	VANITY STOOL	 $ 137.50 		1	68	3.65	Gorsedd
2022	1518	90805	VANITY DESK	 $ 1,082.40 	3		252	25.43	Lotus
2022	1518	90808	VANITY STOOL	 $ 194.70 		1	35	3.79	Lotus
2022	1518	90815	VANITY DESK	 $ 1,109.90 	3		283	25.95	Noralie
2022	1518	90818	VANITY STOOL	 $ 178.20 		1	33	3.25	Noralie
2022	1395	90820	CONSOLE TABLE	 $ 594.00 		1	68	22.17	Altus
2022	1458	90862	FIREPLACE	 $ 523.60 		1	88	12.34	Noralie
2022	1458	90864	FIREPLACE	 $ 533.50 		1	82	11.59	Noralie
2022	1459	90866	FIREPLACE	 $ 531.30 		1	94	13.52	Noralie
2022	1459	90868	FIREPLACE	 $ 536.80 		1	95	13.43	Noralie
2022	1459	90870	FIREPLACE	 $ 463.10 		1	82	10.01	Lotus
2022	1446	90872	FIREPLACE	 $ 845.90 		1	139	23.31	Noralie
2022	1394	90880	CONSOLE TABLE	 $ 289.30 		1	68	5.15	Pinacle
2022	1402	90885	SOFA TABLE	 $ 117.70 		1	68	3.01	Sollix
2022	1114	91090_KIT	MERLOT ENTERTAINMENT CENTER	 $ 981.20 	3		205	36.84	Halden
2022	1114	91093	TV STAND	 $ 513.70 		1	110	21.5	Halden
2022	1112	91100_KIT	BLACK ENTERTAINMENT CENTER	 $ 1,040.60 	3		208	37.06	Ferla
2022	1112	91103	TV STAND	 $ 500.50 		1	119	19.27	Ferla
2022	1113	91105_KIT	WALNUT ENTERTAINMENT CENTER  (SAME COLOR AS 21380Q)	 $ 995.50 	3		206	37.06	Dita
2022	1113	91108	TV STAND	 $ 484.00 		1	111	19.27	Dita
2022	1115	91110_KIT	CHERRY ENTERTAINMENT CENTER	 $ 1,025.20 	3		199	37.84	Hercules
2022	1115	91113	TV STAND	 $ 535.70 		1	132	21.5	Hercules
2022	1163	91140	TV STAND (ISTA-3A)	 $ 297.00 	2		116	6.59	Ivana
2022	1163	91142	TV STAND	 $ 446.60 		1	155	10.92	Lainey
2022	1133	91167	TV STAND	 $ 167.20 		1	85	3.94	Alvin
2020		91222	BOOKSHELF 72"H	 $ 497.20 	2		133	6.96	Jodie
2022	87	91235	TV STAND	 $ 326.70 		1	86	9.98	Elling
2022	1159	91275	TV STAND	 $ 198.00 		1	95	3.99	Armour
2020		91286	TV STAND	 $ 207.90 		1	112	5.27	Ariza
2022	1107	91310	GOLD PATINA ENTERTAINMENT CENTER	 $ 3,207.60 	3		581	127.63	Vendome Ii
2022	1107	91313	TV STAND	 $ 1,201.20 		1	231	36.15	Vendome Ii
2022	1106	91315	CHERRY ENTERTAINMENT CENTER	 $ 3,207.60 	3		590	119.85	Vendome Ii
2022	1106	91318	TV STAND	 $ 1,201.20 		1	262	36.15	Vendome Ii
2022	1101	91320	BONE WHITE ENTERTAINMENT CENTER	 $ 2,803.90 	4		487	84.49	Versailles
2022	1101	91324	TV STAND	 $ 1,136.30 		1	183	33.92	Versailles
2022	1102	91325	CHERRY ENTERTAINMENT CENTER	 $ 2,803.90 	4		487	84.49	Versailles
2022	1102	91329	TV STAND	 $ 1,136.30 		1	183	33.92	Versailles
2022	1105	91330	GOLD PATINA ENTERTAINMENT CENTER	 $ 2,917.20 	3		441	87.59	Dresden
2022	1105	91333	TV STAND	 $ 1,063.70 		1	187	32.36	Dresden
2022	1104	91335	CHERRY ENTERTAINMENT CENTER	 $ 2,917.20 	3		441	87.59	Dresden
2022	1104	91338	TV STAND	 $ 1,063.70 		1	187	32.36	Dresden
2022	1158	91345	FLOATING TV STAND	 $ 359.70 		1	62	7.78	Ximena
2022	1158	91347	FLOATING TV STAND	 $ 359.70 		1	62	7.78	Ximena
2022	1124	91358	TV STAND	 $ 1,494.90 		1	196	28.13	Brancaster
2022	1138	91375	TV STAND	 $ 203.50 		1	42	4.27	Jurgen
2021	883	91395	TV STAND	 $ 268.40 		1	63	8.15	Astrid
2022	1185	91435	EXECUTIVE WRITING DESK	 $ 1,294.70 		1	386	44.8	Orianne
2022	1185	91437	EXECUTIVE OFFICE CHAIR	 $ 414.70 		1	53	16.59	Orianne
2022	1108	91440	ENTERTAINMENT CENTER	 $ 2,160.40 	3		498	86.14	Gorsedd
2022	1108	91443	TV STAND	 $ 1,127.50 		1	247	44.92	Gorsedd
2022	1155	91450	TV STAND	 $ 668.80 		1	119	19.26	Noralie
2022	1103	91470	BONE WHITE ENTERTAINMENT CENTER	 $ 2,917.20 	3		441	87.59	Dresden
2022	1103	91473	TV STAND	 $ 1,063.70 		1	187	32.36	Dresden
2022	1125	91500	TV STAND	 $ 1,973.40 		1	214	22.36	Aberdeen
2022	1133	91504	TV STAND	 $ 493.90 	2		73	15.54	Gorden
2022	1140	91510	TV STAND	 $ 257.40 		1	68	8.31	Christa
2022	1098	91520	CHERRY ENTERTAINMENT CENTER	 $ 3,235.10 	5		696	121.97	Picardy
2022	1125	91562	TV STAND	 $ 1,076.90 		1	165	19.52	Brancaster
2022	1138	91600	TV STAND	 $ 124.30 		1	88	2.63	Taurus
2022	1138	91602	TV STAND	 $ 124.30 		1	88	2.63	Taurus
2022	1132	91608	TV STAND (SAME AS LV01440)	 $ 257.40 	2		88	8.88	Bellarosa
2022	1132	91610	RUSTIC OAK TV STAND (SAME AS LV01441)	 $ 257.40 	2		99	7.59	Bellarosa
2022	1131	91612	TV STAND	 $ 389.40 		1	121	12	Lucinda
2022	1131	91614	TV STAND	 $ 338.80 		1	103	7.04	Orabella
2022	1128	91616	TV STAND (INCLUDE 91617FIR)	 $ 679.80 	2		185	15.06	Amrita
2022	1128	91618	TV STAND (INCLUDE 91617FIR)	 $ 694.10 	2		157	13.6	Admon
2022	1126	91628	ENTERTAINMENT CENTER (INCLUDE 91617FIR)	 $ 1,540.00 	3		262	52.25	Aksel
2022	1126	91630	ENTERTAINMENT CENTER (INCLUDE 91617FIR)	 $ 1,598.30 	3		315	47.83	Apison
2022	1109	91660	ENTERTAINMENT CENTER	 $ 2,495.90 	4		555	81.58	Bently
2022	1109	91663	TV STAND	 $ 1,152.80 		1	206	36.76	Bently
2022	1159	91680	TV STAND	 $ 543.40 		1	159	15.24	Orion
2020	53	91760	ENTERTAINMENT CENTER	 $ 3,106.40 	5		789	147.96	Artesia
2022	1155	91770	TV STAND W/FIREPLACE	 $ 951.50 		1	141	24.89	Noralie
2022	1153	91775	TV STAND W/FIREPLACE	 $ 1,134.10 		1	176	31.89	Noralie
2022	1138	91780	TV STAND	 $ 140.80 		1	30	2.13	Bob
2022	1138	91782	TV STAND	 $ 162.80 		1	41	2.58	Bob
2020		91795	TV STAND	 $ 919.60 		1	136	17.96	Cattoes
2022	1523	91800	VANITY DESK	 $ 918.50 	3		224	22.97	Maverick
2022	1523	91803	VANITY STOOL	 $ 103.40 		1	13	2.29	Maverick
2022	1099	91815	ANTIQUE WHITE ENTERTAINMENT CENTER	 $ 3,235.10 	5		696	121.97	Picardy
2022	1100	91820	PLATINUM ENTERTAINMENT CENTER	 $ 2,803.90 	4		487	84.49	Versailles
2022	1100	91824	TV STAND	 $ 1,136.30 		1	183	33.92	Versailles
2022	1146	91835	TV STAND	 $ 729.30 		1	171	21.48	Lotus
2022	1146	91837	SIDE PIER (RIGHT)	 $ 611.60 		1	160	19.22	Lotus
2022	1146	91838	SIDE PIER (LEFT)	 $ 611.60 		1	160	19.22	Lotus
2022	1130	91855	TV STAND	 $ 212.30 		1	90	5.1	Bennet
2022	1130	91857	TV STAND	 $ 185.90 		1	90	5.1	Bennet
2022	1129	91860	TV STAND	 $ 209.00 		1	104	5.83	Bellona
2022	1129	91862	TV STAND	 $ 196.90 		1	104	5.83	Bellona
2022	1123	91880	TV STAND	 $ 356.40 		1	96	8.2	Cargo
2022	1123	91882	SIDE PIER (LEFT)	 $ 317.90 		1	82	7.75	Cargo
2022	1123	91883	SIDE PIER (RIGHT)	 $ 317.90 		1	82	7.75	Cargo
2022	1123	91885	TV STAND	 $ 356.40 		1	96	8.2	Cargo
2022	1123	91886	SIDE PIER (LEFT)	 $ 317.90 		1	82	7.75	Cargo
2022	1123	91887	SIDE PIER (RIGHT)	 $ 317.90 		1	82	7.75	Cargo
2022	1118	91960	ENTERTAINMENT CENTER	 $ 1,166.00 	2		304	45.14	Eschenbach
2022	1118	91962	TV STAND	 $ 844.80 		1	60	23.26	Eschenbach
2022	1110	91985	ENTERTAINMENT CENTER	 $ 1,255.10 	3		227	43.09	House Delphine
2022	1110	91988	TV STAND	 $ 702.90 		1	132	36.94	House Delphine
2022	1111	91990	ENTERTAINMENT CENTER	 $ 1,016.40 	3		187	35.06	House Marchese
2022	1111	91993	TV STAND	 $ 432.30 		1	86	18.74	House Marchese
2022	1157	91994	TV STAND	 $ 639.10 		1	127	14.76	Raceloma
2022	1156	91995	TV STAND	 $ 639.10 		1	127	14.76	Raceloma
2022	1156	91996	TV STAND	 $ 639.10 		1	127	14.76	Raceloma
2022	1157	91997	TV STAND	 $ 706.20 		1	127	14.76	Raceloma
2022	1182	92025	WRITING DESK	 $ 1,131.90 		1	209	44	Brancaster
2022	1288	92028	OFFICE CHAIR	 $ 433.40 		1	35	13.13	Joslin
2022	1288	92029	OFFICE CHAIR	 $ 381.70 		1	31	11.38	Josi
